Image.Name,Wiggle.Index
(RAL_528).(25ppm).(0min).(plate1).(Imidacloprid).(26.7.15)(10-16-201510-12-10AM)TopRight.tif,7.7845
(RAL_528).(25ppm).(0min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-11-10AM)LowLeft.tif,9.3816
(RAL_528).(25ppm).(0min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-11-10AM)LowRight.tif,7.365
(RAL_528).(25ppm).(0min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-11-10AM)TopLeft.tif,9.213
(RAL_528).(25ppm).(0min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-11-10AM)TopRight.tif,8.1655
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(26.7.15)(10-16-201510-11-49AM)LowLeft.tif,8.9422
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(26.7.15)(10-16-201510-11-49AM)LowRight.tif,6.0163
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(26.7.15)(10-16-201510-11-49AM)TopLeft.tif,5.8883
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(26.7.15)(10-16-201510-11-49AM)TopRight.tif,10.0963
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-10-21AM)LowLeft.tif,8.0762
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-10-21AM)LowRight.tif,6.51
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-10-21AM)TopLeft.tif,8.7975
(RAL_528).(25ppm).(60min).(plate1).(Imidacloprid).(27.7.15)(10-16-201510-10-21AM)TopRight.tif,5.0864
(RAL_530).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-26AM)LowLeft.tif,8.2532
(RAL_530).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-26AM)LowRight.tif,9.0621
(RAL_530).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-26AM)TopLeft.tif,8.0042
(RAL_530).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-26AM)TopRight.tif,7.3831
(RAL_530).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-28AM)LowLeft.tif,6.6731
(RAL_530).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-28AM)LowRight.tif,6.3672
(RAL_530).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-28AM)TopLeft.tif,7.1021
(RAL_530).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-28AM)TopRight.tif,5.1613
(RAL_530).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-30AM)LowLeft.tif,7.1762
(RAL_530).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-30AM)LowRight.tif,5.9236
(RAL_530).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-30AM)TopLeft.tif,6.8169
(RAL_530).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-53-30AM)TopRight.tif,4.9754
(RAL_530).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-31AM)LowLeft.tif,5.5455
(RAL_530).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-31AM)LowRight.tif,5.3347
(RAL_530).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-31AM)TopLeft.tif,6.0535
(RAL_530).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-53-31AM)TopRight.tif,5.6225
(RAL_530).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-19AM)LowLeft.tif,8.0606
(RAL_530).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-19AM)LowRight.tif,6.8768
(RAL_530).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-19AM)TopLeft.tif,8.1372
(RAL_530).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-19AM)TopRight.tif,6.6797
(RAL_530).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-20AM)LowLeft.tif,6.5679
(RAL_530).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-20AM)LowRight.tif,6.6938
(RAL_530).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-20AM)TopLeft.tif,5.3415
(RAL_530).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-20AM)TopRight.tif,6.6258
(RAL_530).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-22AM)LowLeft.tif,5.1517
(RAL_530).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-22AM)LowRight.tif,4.571
(RAL_530).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-22AM)TopLeft.tif,5.3005
(RAL_530).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-53-22AM)TopRight.tif,6.2034
(RAL_530).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-24AM)LowLeft.tif,6.3528
(RAL_530).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-24AM)LowRight.tif,5.1572
(RAL_530).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-24AM)TopLeft.tif,3.4829
(RAL_530).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-53-24AM)TopRight.tif,4.3969
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-15AM)LowLeft.tif,7.8213
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-15AM)LowRight.tif,7.1825
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-15AM)TopLeft.tif,9.8901
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-15AM)TopRight.tif,6.9442
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-49AM)LowLeft.tif,10.1361
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-49AM)LowRight.tif,7.6133
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-49AM)TopLeft.tif,9.1007
(RAL_531).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-49AM)TopRight.tif,8.3312
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-01AM)LowLeft.tif,3.6592
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-01AM)LowRight.tif,2.9652
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-01AM)TopLeft.tif,5.7592
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-01AM)TopRight.tif,4.8068
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-39AM)LowLeft.tif,7.202
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-39AM)LowRight.tif,5.4481
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-39AM)TopLeft.tif,9.417
(RAL_531).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-39AM)TopRight.tif,6.5283
(RAL_531).(25ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-08AM)LowLeft.tif,7.6393
(RAL_531).(25ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-08AM)LowRight.tif,10.5877
(RAL_531).(25ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-08AM)TopLeft.tif,7.783
(RAL_531).(25ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-08AM)TopRight.tif,5.9255
(RAL_531).(25ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-54AM)LowLeft.tif,6.8644
(RAL_531).(25ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-54AM)LowRight.tif,8.9422
(RAL_531).(25ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-54AM)TopLeft.tif,7.4389
(RAL_531).(25ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-54AM)TopRight.tif,6.5259
(RAL_535).(100ppm).(0min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-39AM)LowLeft.tif,5.4696
(RAL_535).(100ppm).(0min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-39AM)LowRight.tif,7.2829
(RAL_535).(100ppm).(0min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-39AM)TopLeft.tif,4.6466
(RAL_535).(100ppm).(0min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-39AM)TopRight.tif,5.4879
(RAL_535).(100ppm).(0min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-40AM)LowLeft.tif,4.3662
(RAL_535).(100ppm).(0min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-40AM)LowRight.tif,4.5845
(RAL_535).(100ppm).(0min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-40AM)TopLeft.tif,4.3701
(RAL_535).(100ppm).(0min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-40AM)TopRight.tif,4.9871
(RAL_535).(100ppm).(60min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-41AM)LowLeft.tif,3.6184
(RAL_535).(100ppm).(60min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-41AM)LowRight.tif,3.0082
(RAL_535).(100ppm).(60min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-41AM)TopLeft.tif,2.3399
(RAL_535).(100ppm).(60min).(plate1).(Imidacloprid).(11.1.15)(7-14-201510-53-41AM)TopRight.tif,3.7605
(RAL_535).(100ppm).(60min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-43AM)LowLeft.tif,3.7446
(RAL_535).(100ppm).(60min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-43AM)LowRight.tif,3.8412
(RAL_535).(100ppm).(60min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-43AM)TopLeft.tif,3.6676
(RAL_535).(100ppm).(60min).(plate2).(Imidacloprid).(11.1.15)(7-14-201510-53-43AM)TopRight.tif,3.5856
(RAL_535).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-33AM)LowLeft.tif,7.4638
(RAL_535).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-33AM)LowRight.tif,10.9155
(RAL_535).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-33AM)TopLeft.tif,7.5881
(RAL_535).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-33AM)TopRight.tif,9.7619
(RAL_535).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-34AM)LowLeft.tif,11.1126
(RAL_535).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-34AM)LowRight.tif,11.068
(RAL_535).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-34AM)TopLeft.tif,9.7564
(RAL_535).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-34AM)TopRight.tif,7.441
(RAL_535).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-36AM)LowLeft.tif,7.3309
(RAL_535).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-36AM)LowRight.tif,8.9408
(RAL_535).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-36AM)TopLeft.tif,6.281
(RAL_535).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201510-53-36AM)TopRight.tif,6.2784
(RAL_535).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-37AM)LowLeft.tif,7.8346
(RAL_535).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-37AM)LowRight.tif,10.0278
(RAL_535).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-37AM)TopLeft.tif,8.1357
(RAL_535).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201510-53-37AM)TopRight.tif,5.9658
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-51AM)LowLeft.tif,6.4892
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-51AM)LowRight.tif,6.1193
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-51AM)TopLeft.tif,6.2772
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-51AM)TopRight.tif,4.5251
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-31AM)LowLeft.tif,10.1512
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-31AM)LowRight.tif,10.2858
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-31AM)TopLeft.tif,7.7296
(RAL_551).(100ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-31AM)TopRight.tif,8.6748
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-42AM)LowLeft.tif,2.1963
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-42AM)LowRight.tif,2.7433
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-42AM)TopLeft.tif,2.6411
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-42AM)TopRight.tif,1.6074
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-20AM)LowLeft.tif,3.3267
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-20AM)LowRight.tif,3.0616
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-20AM)TopLeft.tif,2.6093
(RAL_551).(100ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-20AM)TopRight.tif,2.3811
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-57AM)LowLeft.tif,6.4399
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-57AM)LowRight.tif,6.34
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-57AM)TopLeft.tif,5.5577
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-57AM)TopRight.tif,5.4527
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-37AM)LowLeft.tif,9.5435
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-37AM)LowRight.tif,8.7795
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-37AM)TopLeft.tif,8.9164
(RAL_551).(25ppm).(0min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-37AM)TopRight.tif,10.4558
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-47AM)LowLeft.tif,5.1091
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-47AM)LowRight.tif,2.9941
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-47AM)TopLeft.tif,2.9119
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(14.8.15)(10-16-201510-09-47AM)TopRight.tif,4.3987
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-27AM)LowLeft.tif,5.6097
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-27AM)LowRight.tif,4.6806
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-27AM)TopLeft.tif,6.6806
(RAL_551).(25ppm).(60min).(plate1).(Imidacloprid).(17.8.15)(10-16-201510-09-27AM)TopRight.tif,5.6594
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-14AM)LowLeft.tif,5.5559
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-14AM)LowRight.tif,6.2268
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-14AM)TopLeft.tif,6.266
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-14AM)TopRight.tif,6.9635
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-48AM)LowLeft.tif,6.7754
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-48AM)LowRight.tif,6.7381
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-48AM)TopLeft.tif,8.6869
(RAL_555).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-48AM)TopRight.tif,6.8863
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-00AM)LowLeft.tif,2.3919
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-00AM)LowRight.tif,2.5279
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-00AM)TopLeft.tif,3.4385
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-00AM)TopRight.tif,2.2752
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-38AM)LowLeft.tif,2.3965
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-38AM)LowRight.tif,2.0073
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-38AM)TopLeft.tif,4.5037
(RAL_555).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-38AM)TopRight.tif,2.7259
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-44AM)LowLeft.tif,5.359
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-44AM)LowRight.tif,4.4372
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-44AM)TopLeft.tif,4.6914
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-44AM)TopRight.tif,4.8495
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-46AM)LowLeft.tif,6.1976
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-46AM)LowRight.tif,7.0574
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-46AM)TopLeft.tif,7.8878
(RAL_555).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-46AM)TopRight.tif,6.1537
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-47AM)LowLeft.tif,2.6567
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-47AM)LowRight.tif,3.1455
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-47AM)TopLeft.tif,3.5728
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-47AM)TopRight.tif,2.8764
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-49AM)LowLeft.tif,4.1972
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-49AM)LowRight.tif,4.6203
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-49AM)TopLeft.tif,4.1608
(RAL_555).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-49AM)TopRight.tif,4.3157
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-12AM)LowLeft.tif,8.7789
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-12AM)LowRight.tif,8.4718
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-12AM)TopLeft.tif,7.1203
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-09-12AM)TopRight.tif,11.3107
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-47AM)LowLeft.tif,9.1853
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-47AM)LowRight.tif,6.5548
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-47AM)TopLeft.tif,8.7514
(RAL_559).(100ppm).(0min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-47AM)TopRight.tif,7.5201
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-58AM)LowLeft.tif,2.7132
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-58AM)LowRight.tif,3.554
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-58AM)TopLeft.tif,3.3534
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(25.8.15)(10-16-201510-08-58AM)TopRight.tif,4.3265
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-36AM)LowLeft.tif,2.5729
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-36AM)LowRight.tif,1.2834
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-36AM)TopLeft.tif,2.3642
(RAL_559).(100ppm).(60min).(plate1).(Imidacloprid).(26.8.15)(10-16-201510-08-36AM)TopRight.tif,1.7337
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-51AM)LowLeft.tif,7.9424
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-51AM)LowRight.tif,4.482
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-51AM)TopLeft.tif,6.671
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-51AM)TopRight.tif,7.213
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-52AM)LowLeft.tif,6.384
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-52AM)LowRight.tif,7.9278
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-52AM)TopLeft.tif,8.8459
(RAL_559).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-52AM)TopRight.tif,7.2825
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-54AM)LowLeft.tif,2.2026
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-54AM)LowRight.tif,1.2544
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-54AM)TopLeft.tif,3.6024
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-53-54AM)TopRight.tif,4.7294
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-55AM)LowLeft.tif,3.1778
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-55AM)LowRight.tif,5.9103
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-55AM)TopLeft.tif,3.442
(RAL_559).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-53-55AM)TopRight.tif,3.7806
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-03AM)LowLeft.tif,9.1178
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-03AM)LowRight.tif,6.1284
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-03AM)TopLeft.tif,5.0071
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-03AM)TopRight.tif,6.3826
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-04AM)LowLeft.tif,7.401
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-04AM)LowRight.tif,7.187
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-04AM)TopLeft.tif,5.8672
(RAL_563).(100ppm).(0min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-04AM)TopRight.tif,6.701
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-06AM)LowLeft.tif,4.3318
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-06AM)LowRight.tif,5.5639
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-06AM)TopLeft.tif,4.2122
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(12.7.15)(7-14-201510-54-06AM)TopRight.tif,5.8765
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-07AM)LowLeft.tif,3.507
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-07AM)LowRight.tif,3.561
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-07AM)TopLeft.tif,2.6383
(RAL_563).(100ppm).(60min).(plate1).(Imidacloprid).(13.7.15)(7-14-201510-54-07AM)TopRight.tif,2.8608
